Station_ID,Total_Count
1086,325004.0
1087,296614.0
1088,16956.0
1089,142045.0
1090,398176.0
1091,363586.0
1092,31399.0
1093,354061.0
1094,1033364.0
1095,142456.0
1096,382708.0
1097,465418.0
1098,268101.0
1099,721364.0
1100,520302.0
1101,389350.0
1102,132486.0
1103,271026.0
1104,318096.0
1105,182993.0
1106,368361.0
1107,367338.0
1108,125934.0
1109,215259.0
1110,189672.0
1111,234284.0
1112,711712.0
1113,511878.0
1114,134804.0
1115,174041.0
1116,320815.0
1117,292648.0
1118,300480.0
1119,180792.0
1120,223985.0
1121,417314.0
1122,521091.0
1123,747185.0
1124,342060.0
1125,335089.0
1126,721983.0
1127,480525.0
1128,26462.0
1129,265444.0
1130,11350.0
1131,575978.0
1132,282956.0
1133,961296.0
1134,40423.0
1135,339943.0
1136,0.0
1137,0.0
1138,181966.0
1139,0.0
1140,204219.0
1141,20664.0
1142,273119.0
1143,191896.0
1144,384805.0
1145,254771.0
1146,0.0
1147,0.0
1148,0.0
1149,192018.0
1150,0.0
1151,77142.0
1152,526555.0
1153,0.0
1154,0.0
1155,0.0
1156,7547.0
1157,464891.0
1158,0.0
1159,0.0
1160,399213.0
1161,262783.0
1162,0.0
1163,9287.0
1164,0.0
1165,229756.0
1166,165180.0
1167,801146.0
1168,0.0
1169,0.0
1170,102197.0
1171,329571.0
1172,0.0
1173,0.0
1174,258217.0
1175,0.0
1176,248846.0
1177,0.0
1178,334665.0
1179,0.0
1180,0.0
1181,0.0
1182,213058.0
1183,360013.0
1184,131173.0
1185,0.0
1186,0.0
1187,0.0
1188,0.0
1189,0.0
1190,20704.0
1191,132883.0
1192,0.0
1193,0.0
1194,275765.0
1195,73181.0
1196,312763.0
1197,152951.0
1198,262778.0
1199,12453.0
1200,105211.0
1201,324251.0
1202,256630.0
1203,0.0
1204,258111.0
1205,284373.0
1206,220697.0
1207,144307.0
1208,406126.0
1209,566871.0
1210,0.0
1211,0.0
1212,0.0
1213,0.0
1214,0.0
1215,81911.0
1216,0.0
1217,131827.0
1218,151843.0
1219,0.0
1220,273303.0
1221,0.0
1222,169055.0
1223,0.0
1224,230418.0
1225,254367.0
1226,279710.0
1227,0.0
1228,0.0
1229,0.0
1230,0.0
1231,0.0
1232,0.0
1233,0.0
1234,217743.0
1235,232032.0
1236,0.0
1237,42041.0
