Station_ID,Total_Count
0,715381.0
1,1124899.0
2,1657910.0
3,57618.0
4,780028.0
5,578217.0
6,421602.0
7,668781.0
8,1232551.0
9,31770.0
10,403144.0
11,580748.0
12,2053677.0
13,1100199.0
14,431887.0
15,150478.0
16,416821.0
17,274895.0
18,564576.0
19,190011.0
20,281475.0
21,936339.0
22,49777.0
23,861475.0
24,872673.0
25,227256.0
26,1939278.0
27,648912.0
28,954834.0
29,780311.0
30,1633381.0
31,416690.0
32,384507.0
33,518111.0
34,636012.0
35,621463.0
36,1868583.0
37,548366.0
38,548818.0
39,1073416.0
40,337649.0
41,567172.0
42,276619.0
43,1655112.0
44,600716.0
45,134399.0
46,623907.0
47,668546.0
48,897816.0
49,1051802.0
50,780610.0
51,1725960.0
52,1441745.0
53,0.0
54,855215.0
55,238443.0
56,120453.0
57,550007.0
58,1163293.0
59,358860.0
60,792.0
61,1385126.0
62,223514.0
63,582713.0
64,1380943.0
65,903589.0
66,76916.0
67,709168.0
68,1444184.0
69,615896.0
70,1213739.0
71,391955.0
72,699862.0
73,800651.0
74,234928.0
75,1537891.0
76,1006906.0
77,532415.0
78,2115312.0
79,364574.0
80,369005.0
81,0.0
82,1524969.0
83,1115961.0
84,674951.0
85,1132426.0
86,42596.0
87,1275658.0
88,610102.0
89,856932.0
90,874018.0
91,2316026.0
92,272545.0
93,2330815.0
94,220389.0
95,828694.0
96,1529605.0
97,680205.0
98,1707298.0
99,205030.0
100,0.0
101,2122922.0
102,728527.0
103,1428628.0
104,371924.0
105,351897.0
106,229204.0
107,1045797.0
108,220218.0
109,177419.0
110,63759.0
111,660655.0
112,1191376.0
113,1264623.0
114,895960.0
115,1400351.0
116,417080.0
117,1330690.0
118,852726.0
119,2614894.0
120,189294.0
121,1278853.0
122,574912.0
123,725016.0
124,534135.0
125,460784.0
126,95555.0
127,226149.0
128,1713660.0
129,2264377.0
130,1070798.0
131,605041.0
132,480343.0
133,2419472.0
134,569223.0
135,639217.0
136,1228205.0
137,430793.0
138,669316.0
139,1588439.0
140,116429.0
141,218602.0
142,1955180.0
143,541501.0
144,811920.0
145,65827.0
146,292923.0
147,230402.0
148,1246239.0
149,1165055.0
150,1425770.0
151,321183.0
152,2276006.0
153,216755.0
154,1229259.0
155,314939.0
156,1130981.0
157,311475.0
158,288908.0
159,139884.0
160,114402.0
161,457310.0
162,468851.0
163,483630.0
164,791703.0
165,919986.0
166,674782.0
167,968126.0
168,470754.0
169,1748457.0
170,800664.0
171,413326.0
172,14620.0
173,401202.0
174,821077.0
175,734497.0
176,900217.0
177,1251705.0
178,1002260.0
179,733841.0
180,52290.0
181,638087.0
182,103639.0
183,737899.0
184,829995.0
185,1742321.0
186,216573.0
187,715357.0
188,947955.0
189,559559.0
190,1054365.0
191,1227693.0
192,164751.0
193,611576.0
194,1246751.0
195,373388.0
196,823319.0
197,1430268.0
198,1134636.0
199,930041.0
200,442282.0
201,297328.0
202,260012.0
203,482471.0
204,772378.0
205,808161.0
206,174882.0
207,1012617.0
208,405925.0
209,548499.0
210,140074.0
211,334586.0
212,675585.0
213,1363876.0
214,465060.0
215,563288.0
216,499429.0
217,1066581.0
218,160178.0
219,456742.0
220,1256175.0
221,275509.0
222,709214.0
223,720719.0
224,957387.0
225,947584.0
226,170012.0
227,193830.0
228,1356327.0
229,735922.0
230,181459.0
231,317564.0
232,154853.0
233,559281.0
234,474758.0
235,1307771.0
236,458237.0
237,202852.0
238,1919284.0
239,1085213.0
240,760643.0
241,297728.0
242,2198040.0
243,491761.0
244,931664.0
245,547403.0
246,275262.0
247,1096727.0
248,2009920.0
249,1139099.0
250,1403347.0
251,1066517.0
252,220562.0
253,561838.0
254,431680.0
255,2188473.0
256,1807720.0
257,350657.0
258,793725.0
259,1777140.0
260,701344.0
261,356803.0
262,56066.0
263,76268.0
264,1734207.0
265,708593.0
266,552493.0
267,849888.0
268,914816.0
269,432037.0
270,346973.0
271,612286.0
272,907544.0
273,1271510.0
274,161302.0
275,1963529.0
276,219018.0
277,161838.0
278,660703.0
279,796094.0
280,271213.0
281,2337818.0
282,243928.0
283,175660.0
284,165117.0
285,1684430.0
286,541069.0
287,37512.0
288,177700.0
289,1457258.0
290,1099267.0
291,968891.0
292,207348.0
293,765983.0
294,85916.0
295,634081.0
296,1897926.0
297,1081251.0
298,908577.0
299,377507.0
300,715015.0
301,777521.0
302,587577.0
303,715082.0
304,1357134.0
305,32151.0
306,725728.0
307,914765.0
308,557035.0
309,919511.0
310,395575.0
311,532734.0
312,947292.0
313,322032.0
314,958661.0
315,524936.0
316,1749749.0
317,690059.0
318,1357075.0
319,635946.0
320,1534969.0
321,433256.0
322,506032.0
323,509606.0
324,258590.0
325,39209.0
326,1188342.0
327,140089.0
328,248755.0
329,217989.0
330,407286.0
331,1000559.0
332,392203.0
333,154429.0
334,475367.0
335,1531437.0
336,789692.0
337,269869.0
338,426156.0
339,665409.0
340,103791.0
341,674596.0
342,137894.0
343,1693023.0
344,535436.0
345,740255.0
346,1802296.0
347,948699.0
348,1661087.0
349,1301358.0
350,491066.0
351,1626603.0
352,1272091.0
353,1123277.0
354,165733.0
355,673656.0
356,366892.0
357,1040401.0
358,66474.0
359,522989.0
360,772871.0
361,228479.0
362,1208423.0
363,568347.0
364,191032.0
365,1346302.0
366,510388.0
367,527058.0
368,1368448.0
369,384813.0
370,240114.0
371,1393299.0
372,251911.0
373,1164605.0
374,46855.0
375,1464680.0
376,5249110.0
377,291694.0
378,625372.0
379,1849683.0
380,806903.0
381,1061139.0
382,768825.0
383,188348.0
384,1416748.0
385,594820.0
386,589948.0
387,602441.0
388,1065160.0
389,445676.0
390,1973262.0
391,1545787.0
392,1176003.0
393,350490.0
394,794700.0
395,647088.0
396,581299.0
397,618145.0
398,0.0
399,328091.0
400,466963.0
401,357733.0
402,1008548.0
403,367550.0
404,1889505.0
405,109131.0
406,492100.0
407,123968.0
408,413597.0
409,188789.0
410,562191.0
411,677753.0
412,72343.0
413,326914.0
414,327233.0
415,344093.0
416,1165908.0
417,471766.0
418,713795.0
419,468645.0
420,511688.0
421,323754.0
422,250309.0
423,720419.0
424,403842.0
425,78651.0
426,419514.0
427,1218319.0
428,86426.0
429,292278.0
430,927046.0
431,1525772.0
432,610750.0
433,502143.0
434,708849.0
435,764661.0
436,296984.0
437,302060.0
438,262803.0
439,649533.0
440,452553.0
441,1461747.0
442,812984.0
443,933471.0
444,155838.0
445,681993.0
446,233484.0
447,1587268.0
448,536541.0
449,164637.0
450,580674.0
451,38912.0
452,681077.0
453,3843074.0
454,2271236.0
455,578467.0
456,181444.0
457,994451.0
458,362859.0
459,1100597.0
460,806367.0
461,1502436.0
462,374963.0
463,1513824.0
464,270765.0
465,742750.0
466,1752207.0
467,1529510.0
468,789767.0
469,157038.0
470,340719.0
471,168517.0
472,1183731.0
473,1109641.0
474,920312.0
475,836011.0
476,1149572.0
477,1281514.0
478,893220.0
479,378846.0
480,1014898.0
481,751824.0
482,363029.0
483,0.0
484,189078.0
485,1820150.0
486,29874.0
487,430621.0
488,1476838.0
489,775713.0
490,1759742.0
491,877632.0
492,532160.0
493,964140.0
494,726444.0
495,279095.0
496,376035.0
497,261742.0
498,226225.0
499,579620.0
500,943490.0
501,2204259.0
502,283275.0
503,1157043.0
504,149251.0
505,293060.0
506,277284.0
507,2001814.0
508,1904369.0
509,537531.0
510,571416.0
511,846201.0
512,523273.0
513,164752.0
514,461607.0
515,186287.0
516,356442.0
517,252851.0
518,1034563.0
519,2207086.0
520,841100.0
521,457268.0
522,729236.0
523,710453.0
524,1197921.0
525,604426.0
526,932665.0
527,449330.0
528,1318165.0
529,564393.0
530,711886.0
531,585734.0
532,2622275.0
533,766962.0
534,540341.0
535,646925.0
536,1737313.0
537,895336.0
538,214932.0
539,556578.0
540,271637.0
541,265663.0
542,104049.0
543,708020.0
544,685248.0
545,3212478.0
546,1065695.0
547,693393.0
548,793164.0
549,508005.0
550,45590.0
551,181265.0
552,637180.0
553,244331.0
554,479653.0
555,490077.0
556,213982.0
557,596992.0
558,1347873.0
559,1200643.0
560,247615.0
561,661009.0
562,254969.0
563,674383.0
564,463145.0
565,413770.0
566,712209.0
567,326342.0
568,1209152.0
569,1535049.0
570,815111.0
571,259316.0
572,559433.0
573,472939.0
574,1099982.0
575,1734787.0
576,485315.0
577,75778.0
578,214973.0
579,433616.0
580,446034.0
581,361979.0
582,588389.0
583,2223106.0
584,7028.0
585,366292.0
586,566342.0
587,404098.0
588,194943.0
589,708126.0
590,158464.0
591,109922.0
592,764382.0
593,1072470.0
594,0.0
595,148292.0
596,323798.0
597,107516.0
598,493891.0
599,514219.0
600,427616.0
601,1706525.0
602,684415.0
603,451414.0
604,754675.0
605,862967.0
606,1282775.0
607,896290.0
608,524982.0
609,422676.0
610,560185.0
611,370358.0
612,843490.0
613,899097.0
614,462650.0
615,1094150.0
616,518002.0
617,458922.0
618,670815.0
619,1278230.0
620,1008516.0
621,484229.0
622,1802386.0
623,942184.0
624,2014801.0
625,246989.0
626,1010854.0
627,411007.0
628,221734.0
629,147613.0
630,619126.0
631,915440.0
632,280416.0
633,784509.0
634,882135.0
635,1371526.0
636,1189881.0
637,1861822.0
638,703725.0
639,163871.0
640,1874908.0
641,754497.0
642,810710.0
643,595129.0
644,554781.0
645,512866.0
646,60408.0
647,1000763.0
648,87513.0
649,69722.0
650,935224.0
651,879924.0
652,2525922.0
653,265541.0
654,1448151.0
655,522327.0
656,297167.0
657,1207605.0
658,1218228.0
659,666922.0
660,1239231.0
661,872250.0
662,590211.0
663,493149.0
664,403265.0
665,631130.0
666,902128.0
667,431662.0
668,734198.0
669,397549.0
670,865126.0
671,1234393.0
672,166600.0
673,193702.0
674,896843.0
675,2413663.0
676,347461.0
677,682085.0
678,192331.0
679,300018.0
680,230432.0
681,1766362.0
682,477663.0
683,206897.0
684,735511.0
685,1106456.0
686,450588.0
687,600999.0
688,386650.0
689,102942.0
690,568827.0
691,314671.0
692,409050.0
693,13617.0
694,364509.0
695,392883.0
696,535108.0
697,1255469.0
698,350167.0
699,533600.0
700,1010532.0
701,761144.0
702,191545.0
703,562566.0
704,980137.0
705,497402.0
706,1751268.0
707,404399.0
708,226763.0
709,348469.0
710,145484.0
711,1018855.0
712,567251.0
713,330149.0
714,61927.0
715,801874.0
716,444922.0
717,771059.0
718,995385.0
719,174439.0
720,627284.0
721,373072.0
722,403701.0
723,1036272.0
724,243061.0
725,1178408.0
726,3232473.0
727,854698.0
728,1346205.0
729,603450.0
730,1086548.0
731,682101.0
732,358889.0
733,375675.0
734,870933.0
735,257137.0
736,2982502.0
737,543481.0
738,884084.0
739,511726.0
740,249384.0
741,113600.0
742,259814.0
743,290908.0
744,892605.0
745,528220.0
746,725820.0
747,1472984.0
748,1260399.0
749,633109.0
750,270210.0
751,1835166.0
752,624100.0
753,485700.0
754,401146.0
755,1306667.0
756,111322.0
757,135214.0
758,1154111.0
759,746813.0
760,429123.0
761,121363.0
762,401425.0
763,3045435.0
764,467775.0
765,1067658.0
766,1025001.0
767,887782.0
768,1411062.0
769,108417.0
770,1144014.0
771,292357.0
772,579575.0
773,1047482.0
774,1446957.0
775,670231.0
776,1294539.0
777,488927.0
778,751059.0
779,847669.0
780,638006.0
781,147035.0
782,112057.0
783,470180.0
784,569248.0
785,310348.0
786,1508327.0
787,480218.0
788,2194489.0
789,880963.0
790,121337.0
791,695954.0
792,1668130.0
793,0.0
794,654534.0
795,470766.0
796,489035.0
797,817197.0
798,1065545.0
799,658594.0
800,225806.0
801,931071.0
802,246918.0
803,604301.0
804,689699.0
805,484496.0
806,386894.0
807,1193414.0
808,771418.0
809,1412014.0
810,1157456.0
811,478821.0
812,244945.0
813,170987.0
814,510270.0
815,491064.0
816,488217.0
817,243358.0
818,1030675.0
819,1263612.0
820,1836236.0
821,819655.0
822,342130.0
823,293909.0
824,600194.0
825,913111.0
826,1025809.0
827,1170174.0
828,125601.0
829,334611.0
830,382649.0
831,270062.0
832,480058.0
833,525768.0
834,926382.0
835,2433546.0
836,119543.0
837,1090900.0
838,931459.0
839,940310.0
840,684007.0
841,255918.0
842,188643.0
843,2431368.0
844,2077453.0
845,896006.0
846,1080646.0
847,1125024.0
848,1292669.0
849,1399892.0
850,675380.0
851,204509.0
852,528301.0
853,612954.0
854,748238.0
855,305310.0
856,0.0
857,543692.0
858,389149.0
859,854286.0
860,353130.0
861,3445393.0
862,438026.0
863,994407.0
864,2244053.0
865,373441.0
866,223873.0
867,304748.0
868,826172.0
