Station_ID,Total_Count
0,493361.0
1,805714.0
2,1196686.0
3,42567.0
4,544802.0
5,418071.0
6,301567.0
7,483550.0
8,847178.0
9,22972.0
10,288114.0
11,415206.0
12,1523965.0
13,777147.0
14,313684.0
15,111067.0
16,305456.0
17,202307.0
18,407615.0
19,136690.0
20,206212.0
21,663326.0
22,35159.0
23,616269.0
24,610499.0
25,172442.0
26,1398972.0
27,478529.0
28,663266.0
29,564674.0
30,1152500.0
31,310255.0
32,280467.0
33,368275.0
34,457523.0
35,445248.0
36,1342485.0
37,391162.0
38,395427.0
39,760743.0
40,248341.0
41,391315.0
42,204780.0
43,1205652.0
44,425604.0
45,100679.0
46,436738.0
47,486494.0
48,652764.0
49,766508.0
50,543014.0
51,1201700.0
52,1043553.0
53,0.0
54,620941.0
55,161195.0
56,82566.0
57,401874.0
58,841478.0
59,260932.0
60,592.0
61,995475.0
62,161205.0
63,427229.0
64,970321.0
65,644327.0
66,55732.0
67,509536.0
68,1045247.0
69,430527.0
70,854566.0
71,280174.0
72,505985.0
73,589997.0
74,162243.0
75,1118188.0
76,729437.0
77,394546.0
78,1454002.0
79,266940.0
80,271666.0
81,0.0
82,1094220.0
83,798159.0
84,484459.0
85,801645.0
86,29921.0
87,939070.0
88,443429.0
89,608213.0
90,644364.0
91,1675731.0
92,195981.0
93,1688914.0
94,157673.0
95,589914.0
96,1117803.0
97,493324.0
98,1173322.0
99,144542.0
100,0.0
101,1547711.0
102,521797.0
103,1036465.0
104,257441.0
105,253700.0
106,158371.0
107,741302.0
108,161475.0
109,129304.0
110,46345.0
111,478528.0
112,864239.0
113,912227.0
114,624213.0
115,984611.0
116,302106.0
117,960812.0
118,592091.0
119,1840282.0
120,136811.0
121,921325.0
122,381152.0
123,529513.0
124,384102.0
125,330296.0
126,59398.0
127,162228.0
128,1221726.0
129,1583053.0
130,764841.0
131,418441.0
132,342449.0
133,1744724.0
134,422318.0
135,465785.0
136,886484.0
137,314601.0
138,482379.0
139,1164408.0
140,80403.0
141,161175.0
142,1427401.0
143,388135.0
144,583778.0
145,47614.0
146,206739.0
147,170996.0
148,878736.0
149,840240.0
150,1021300.0
151,234482.0
152,1668284.0
153,159698.0
154,897166.0
155,225878.0
156,831204.0
157,221863.0
158,209336.0
159,101377.0
160,82067.0
161,329356.0
162,331953.0
163,326418.0
164,558034.0
165,682905.0
166,492753.0
167,684855.0
168,343259.0
169,1276758.0
170,572329.0
171,291200.0
172,10976.0
173,297184.0
174,594959.0
175,500660.0
176,652422.0
177,913380.0
178,724492.0
179,533233.0
180,33910.0
181,451242.0
182,73896.0
183,551702.0
184,585908.0
185,1245434.0
186,159991.0
187,530684.0
188,689416.0
189,402754.0
190,766921.0
191,864562.0
192,118499.0
193,433792.0
194,909634.0
195,271046.0
196,587308.0
197,1001072.0
198,814271.0
199,665934.0
200,324402.0
201,220314.0
202,188903.0
203,347924.0
204,551855.0
205,588684.0
206,127142.0
207,725247.0
208,297287.0
209,389458.0
210,96684.0
211,244183.0
212,488454.0
213,928545.0
214,325237.0
215,414789.0
216,362137.0
217,792741.0
218,113365.0
219,327058.0
220,895049.0
221,201716.0
222,514673.0
223,526474.0
224,701914.0
225,685657.0
226,129119.0
227,145022.0
228,988355.0
229,541357.0
230,133043.0
231,219229.0
232,110503.0
233,394539.0
234,342783.0
235,941942.0
236,324836.0
237,142624.0
238,1387878.0
239,722845.0
240,534058.0
241,211087.0
242,1513644.0
243,337787.0
244,676147.0
245,377584.0
246,195472.0
247,802869.0
248,1433340.0
249,787923.0
250,1021318.0
251,732187.0
252,160097.0
253,406341.0
254,312158.0
255,1598834.0
256,1267845.0
257,252013.0
258,566252.0
259,1237746.0
260,493024.0
261,258976.0
262,41636.0
263,54676.0
264,1252837.0
265,487262.0
266,401226.0
267,603495.0
268,669039.0
269,313148.0
270,253259.0
271,443074.0
272,663460.0
273,908787.0
274,114029.0
275,1423235.0
276,156968.0
277,117976.0
278,467436.0
279,595307.0
280,193031.0
281,1636732.0
282,170994.0
283,123253.0
